,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,31,31,31,31,31,31,31,63,63,63,63,64,64
Reserves,852,913,674,752,933,1008,1219,1325,1470,1635,1761,1926,1942
Borrowings,935,962,1024,962,709,798,734,632,737,642,769,890,919
Other Liabilities,283,265,362,365,334,412,452,492,526,654,670,721,798
Total Liabilities,2102,2172,2093,2110,2008,2250,2437,2513,2796,2994,3264,3600,3722
Fixed Assets,1123,1132,898,887,924,1179,1184,1307,1364,1531,1473,1694,1783
CWIP,39,48,36,89,57,19,42,41,35,27,147,178,81
Investments,45,46,45,46,30,15,13,17,16,15,7,19,6
Other Assets,895,945,1114,1088,996,1036,1198,1147,1381,1421,1636,1709,1852
Total Assets,2102,2172,2093,2110,2008,2250,2437,2513,2796,2994,3264,3600,3722
