,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,771.0,769.0,810.0,799.0,870.0,883.0,880.0,832.0,948.0,945.0,969.0,910.0,1002.0
Expenses,605.0,610.0,671.0,654.0,717.0,745.0,747.0,708.0,800.0,796.0,815.0,751.0,821.0
Operating Profit,166.0,158.0,140.0,145.0,153.0,138.0,133.0,123.0,148.0,148.0,155.0,159.0,181.0
OPM %,22.0,21.0,17.0,18.0,18.0,16.0,15.0,15.0,16.0,16.0,16.0,17.0,18.0
Other Income,3.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,7.0,4.0,27.0,11.0,11.0
Interest,10.0,8.0,9.0,9.0,10.0,10.0,11.0,12.0,16.0,19.0,21.0,24.0,31.0
Depreciation,58.0,59.0,60.0,62.0,62.0,64.0,63.0,65.0,66.0,70.0,79.0,80.0,84.0
Profit before tax,102.0,94.0,74.0,79.0,82.0,67.0,61.0,49.0,72.0,64.0,82.0,66.0,78.0
Tax %,33.0,23.0,21.0,24.0,36.0,12.0,18.0,29.0,34.0,2.0,-3.0,16.0,33.0
Net Profit,68.0,72.0,58.0,60.0,52.0,58.0,50.0,35.0,48.0,63.0,85.0,56.0,52.0
EPS in Rs,2.12,2.25,1.8,1.83,1.61,1.81,1.54,1.06,1.46,1.97,2.65,1.71,1.59
