,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,63.62,63.62,63.62,63.62,63.62,63.62,63.61,63.61
DIIs,13.78,13.78,13.78,13.78,13.78,13.74,10.41,10.41
Public,22.6,22.6,22.6,22.6,22.6,22.64,25.97,25.97
No. of Shareholders,945.0,944.0,943.0,943.0,943.0,1485.0,1914.0,1836.0
