,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-46,8,9,13,3,8,-3,-4,-1
Cash from Investing Activity,55,0,0,0,1,11,7,4,8
Cash from Financing Activity,-9,-9,-2,-5,-4,-10,-5,-1,-6
Net Cash Flow,0,0,7,8,1,8,-2,0,0
