,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,2.34,0.00,0.00,0.00,5.21,0.00,2.17,1.0,0.00,0.68,2.01
Expenses,0.07,0.12,2.01,0.05,0.08,0.13,4.12,0.07,1.87,0.72,0.20,0.75,1.92
Operating Profit,-0.07,-0.12,0.33,-0.05,-0.08,-0.13,1.09,-0.07,0.3,0.28,-0.20,-0.07,0.09
OPM %,,,14.1,,,,20.92,,13.82,28.0,,-10.29,4.48
Other Income,0.00,0.00,0.05,0.00,0.00,0.00,0.08,0.00,0.0,0.0,0.02,0.0,0.0
Interest,0.01,0.01,0.06,0.26,0.26,0.25,0.03,0.02,0.02,0.02,0.08,0.01,0.01
Depreciation,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Profit before tax,-0.11,-0.16,0.29,-0.34,-0.37,-0.41,1.11,-0.12,0.25,0.23,-0.29,-0.11,0.05
Tax %,0.00,0.00,0.0,0.00,0.00,0.00,5.41,0.00,0.0,0.0,0.00,0.0,0.0
Net Profit,-0.10,-0.15,0.29,-0.34,-0.36,-0.41,1.05,-0.12,0.25,0.24,-0.28,-0.11,0.05
EPS in Rs,-0.23,-0.34,0.66,-0.77,-0.82,-0.93,2.39,-0.27,0.57,0.55,-0.64,-0.25,0.11
