,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36
Reserves,6.9,7.37,7.38,7.35,4.5,5.93,5.35,4.88,4.95,4.9,4.84,4.93,4.87
Preference Capital,14.95,14.95,14.95,14.95,14.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Borrowings,1.69,12.05,18.78,20.6,5.22,17.8,14.38,15.12,15.67,15.56,0.62,0.5700000000000001,0.62
Other Liabilities,17.94,22.04,18.62,17.3,18.83,3.55,1.29,0.54,0.47,0.5,2.73,0.22,0.16
Total Liabilities,30.89,45.82,49.14,49.61,32.91,31.64,25.38,24.9,25.45,25.32,12.55,10.08,10.01
Fixed Assets,5.6,7.47,16.26,15.66,1.54,1.45,1.33,1.07,1.54,1.43,1.32,1.23,1.18
CWIP,1.05,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,24.23,34.49,32.87,33.95,31.37,30.19,24.05,23.83,23.91,23.89,11.23,8.85,8.83
Total Assets,30.89,45.82,49.14,49.61,32.91,31.64,25.38,24.9,25.45,25.32,12.55,10.08,10.01
