,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,69.0,119.0,169.0,148.0,201.0,230.0,252.0,274.0,341.0,351.0,344.0,313.0,298.0
Expenses,70.0,106.0,141.0,132.0,161.0,199.0,219.0,213.0,242.0,246.0,230.0,203.0,218.0
Operating Profit,-1.0,13.0,28.0,15.0,40.0,30.0,33.0,61.0,99.0,105.0,114.0,109.0,81.0
OPM %,-2.0,11.0,16.0,10.0,20.0,13.0,13.0,22.0,29.0,30.0,33.0,35.0,27.0
Other Income,6.0,2.0,-8.0,1.0,1.0,1.0,1.0,-62.0,1.0,1.0,0.0,1.0,1.0
Interest,8.0,8.0,4.0,17.0,17.0,18.0,18.0,18.0,20.0,18.0,16.0,11.0,12.0
Depreciation,8.0,8.0,10.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0
Profit before tax,-11.0,-2.0,6.0,-12.0,12.0,2.0,5.0,-31.0,69.0,77.0,87.0,87.0,57.0
Tax %,49.0,25.0,-63.0,55.0,15.0,-62.0,13.0,-27.0,24.0,26.0,25.0,25.0,26.0
Net Profit,-6.0,-1.0,10.0,-5.0,11.0,4.0,4.0,-39.0,53.0,57.0,65.0,65.0,43.0
EPS in Rs,-0.65,-0.14,1.19,-0.62,1.2,0.46,0.5,-4.45,6.04,6.56,7.45,7.46,4.89
