,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,9.0
Reserves,55,68,100,532,552,612,683,758,823,809,822,958,1040.0
Preference Capital,0,0,30,30,30,0,30,30,30,30,30,30,
Borrowings,202,203,147,194,213,302,291,365,543,659,732,483,469.0
Other Liabilities,60,93,124,121,130,88,139,153,174,138,113,240,226.0
Total Liabilities,325,373,379,856,903,1011,1121,1284,1549,1614,1676,1689,1743.0
Fixed Assets,234,223,265,673,687,772,825,978,1034,1436,1408,1414,1443.0
CWIP,12,37,0,26,50,42,84,55,310,21,29,31,37.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,79,112,114,157,166,198,213,251,206,158,239,245,263.0
Total Assets,325,373,379,856,903,1011,1121,1284,1549,1614,1676,1689,1743.0
