,2016-03-01,2016-06-01,2019-03-01,2019-12-01,2020-12-01,2022-03-01,2022-06-01
Promoters,2.16,2.16,2.08,2.1,2.13,2.28,2.28
FIIs,15.03,15.03,18.12,20.75,21.4,15.35,15.43
DIIs,28.97,28.97,23.68,23.62,20.88,21.88,22.75
Public,53.84,53.84,56.11,53.53,55.59,60.49,59.54
No. of Shareholders,78625.0,78625.0,143538.0,139385.0,175577.0,202252.0,200256.0
