,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,1395.0,1350.0,1349.0,1376.0,1398.0,1405.0,1409.0,1474.0,1579.0,1695.0,1768.0,1883.0,1997.0
Interest,793.0,767.0,737.0,738.0,718.0,717.0,699.0,728.0,758.0,806.0,876.0,986.0,1082.0
Expenses,620.0,779.0,603.0,677.0,634.0,627.0,614.0,624.0,718.0,882.0,847.0,741.0,743.0
Financing Profit,-19.0,-196.0,9.0,-39.0,47.0,60.0,96.0,122.0,104.0,7.0,45.0,156.0,173.0
Financing Margin %,-1.0,-14.0,1.0,-3.0,3.0,4.0,7.0,8.0,7.0,0.0,3.0,8.0,9.0
Other Income,183.0,251.0,169.0,203.0,163.0,196.0,205.0,199.0,242.0,317.0,401.0,333.0,339.0
Depreciation,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Profit before tax,164.0,56.0,178.0,165.0,210.0,255.0,301.0,321.0,345.0,325.0,446.0,489.0,512.0
Tax %,30.0,38.0,41.0,34.0,21.0,27.0,29.0,29.0,28.0,11.0,24.0,27.0,26.0
Net Profit,115.0,35.0,104.0,109.0,165.0,185.0,213.0,229.0,250.0,289.0,338.0,359.0,378.0
EPS in Rs,1.44,0.43,1.31,1.36,2.07,2.32,2.67,2.86,3.13,3.61,4.21,4.47,4.72
Gross NPA %,7.93,7.37,7.85,7.97,7.38,6.97,6.03,5.28,4.02,2.7,2.27,1.99,1.73
Net NPA %,2.99,2.55,3.41,3.69,2.99,2.55,2.31,1.93,1.38,0.9,0.74,0.59,0.47
