,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,107,107,107,122,122,122,145,160,160,160,160,160,161.0
Reserves,2601,2978,3219,4124,4451,4914,6119,6263,6440,6800,7436,8424,
Borrowings,34084,42652,47051,47591,52973,55395,59284,61433,60259,65807,69825,78070,
Other Liabilities,843,996,1166,1315,1439,1376,1393,1484,1419,1857,2650,3526,
Total Liabilities,37635,46733,51543,53152,58985,61808,66941,69340,68278,74623,80071,90179,
Fixed Assets,244,320,376,395,417,411,475,545,563,518,464,418,
CWIP,0,2,9,17,4,8,53,38,23,21,15,17,
Investments,10506,13837,13247,12375,14443,14857,15803,14882,15762,16019,17216,18808,
Other Assets,26884,32574,37911,40366,44122,46532,50610,53876,51929,58065,62377,70936,
Total Assets,37635,46733,51543,53152,58985,61808,66941,69340,68278,74623,80071,90179,
