,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13,13,13,13,13,13,13,13,13,13,13,13,13
Reserves,127,146,164,165,159,162,170,176,181,198,211,230,246
Borrowings,156,190,178,167,167,137,171,172,150,143,112,100,55
Other Liabilities,83,80,93,99,109,137,123,133,143,148,173,177,231
Total Liabilities,380,429,448,444,448,450,477,494,487,501,509,520,546
Fixed Assets,85,101,100,87,87,71,88,95,48,55,68,75,76
CWIP,20,14,11,9,16,22,14,15,12,13,0,0,1
Investments,2,2,2,2,2,0,0,0,59,57,57,62,63
Other Assets,273,313,335,345,342,357,376,384,368,376,384,382,406
Total Assets,380,429,448,444,448,450,477,494,487,501,509,520,546
