,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.66,52.66,52.66,52.66,52.66,52.66,52.66,52.66
FIIs,0.0,0.0,0.0,0.0,0.0,0.2,1.94,2.1
DIIs,0.25,0.15,0.15,0.0,0.0,0.0,0.0,0.0
Public,47.1,47.19,47.19,47.34,47.34,47.14,45.4,45.23
No. of Shareholders,9705.0,12762.0,13793.0,12953.0,14183.0,19197.0,18540.0,17899.0
