,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,47.61,47.35,46.0,45.99,44.51,44.51,44.51,44.51
FIIs,0.01,0.01,0.01,0.01,0.01,0.48,0.0,0.24
DIIs,0.05,0.38,0.28,0.0,0.0,0.0,0.0,0.0
Public,52.33,52.26,53.7,53.99,55.48,55.01,55.49,55.24
No. of Shareholders,15593.0,15062.0,16294.0,16104.0,17842.0,40361.0,37647.0,38815.0
