,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,27.87,35.12,43.4,32.31,42.22,44.34,53.93,51.13,55.99,52.92,59.52,53.04,57.55
Expenses,24.93,31.66,39.72,30.59,40.02,42.03,50.22,47.28,51.89,48.81,54.55,48.42,52.4
Operating Profit,2.94,3.46,3.68,1.72,2.2,2.31,3.71,3.85,4.1,4.11,4.97,4.62,5.15
OPM %,10.55,9.85,8.48,5.32,5.21,5.21,6.88,7.53,7.32,7.77,8.35,8.71,8.95
Other Income,0.14,0.36,0.39,0.69,0.74,0.65,0.95,0.28,0.72,1.73,0.0,0.35,0.88
Interest,1.19,1.16,0.95,1.0,1.02,1.04,0.95,0.82,0.83,0.95,0.87,0.86,1.01
Depreciation,1.25,1.25,1.31,1.17,1.18,1.16,1.44,1.28,1.62,1.63,0.48,1.1,1.18
Profit before tax,0.64,1.41,1.81,0.24,0.74,0.76,2.27,2.03,2.37,3.26,3.62,3.01,3.84
Tax %,15.62,-3.55,44.2,25.0,29.73,36.84,25.55,27.09,34.18,34.97,17.4,20.93,32.03
Net Profit,0.54,1.46,1.01,0.18,0.52,0.48,1.69,1.48,1.56,2.12,2.99,2.38,2.61
EPS in Rs,0.14,0.39,0.27,0.05,0.14,0.13,0.45,0.4,0.42,0.57,0.8,0.6,0.66
