,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,0,90,90,90,90,90,90,90,99,108
Reserves,0,0,0,91,3,15,17,20,23,24,30,89,154
Borrowings,0,0,0,1,0,0,0,1,1,5,25,52,22
Other Liabilities,0,0,0,834,475,450,403,277,44,33,49,130,181
Total Liabilities,0,0,0,926,569,555,510,388,158,151,194,371,465
Fixed Assets,0,0,0,12,13,12,11,12,14,14,14,33,38
CWIP,0,0,0,0,0,0,0,0,0,0,4,26,27
Investments,0,0,0,0,0,0,0,0,0,0,0,0,10
Other Assets,0,0,0,913,556,543,499,376,144,137,176,312,390
Total Assets,0,0,0,926,569,555,510,388,158,151,194,371,465
