,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,18.03,17.04,24.64,17.5,22.46,23.36,25.18,25.28,24.56,21.51,28.58,23.98,25.33
Expenses,16.93,16.35,23.31,16.86,21.0,22.49,23.83,24.25,22.97,20.48,26.18,21.81,23.36
Operating Profit,1.1,0.69,1.33,0.64,1.46,0.87,1.35,1.03,1.59,1.03,2.4,2.17,1.97
OPM %,6.1,4.05,5.4,3.66,6.5,3.72,5.36,4.07,6.47,4.79,8.4,9.05,7.78
Other Income,0.03,0.4,0.07,0.0,0.03,0.01,0.19,0.03,0.01,0.01,0.08,0.02,0.04
Interest,0.12,0.12,0.19,0.21,0.17,0.14,0.16,0.13,0.07,0.09,0.11,0.08,0.05
Depreciation,0.51,0.49,0.46,0.55,0.55,0.59,0.6,0.52,0.52,0.53,0.54,0.51,0.52
Profit before tax,0.5,0.48,0.75,-0.12,0.77,0.15,0.78,0.41,1.01,0.42,1.83,1.6,1.44
Tax %,36.0,27.08,22.67,41.67,27.27,93.33,33.33,9.76,38.61,23.81,15.85,25.62,20.83
Net Profit,0.32,0.35,0.57,-0.07,0.56,0.02,0.52,0.37,0.62,0.31,1.53,1.19,1.15
EPS in Rs,0.48,0.52,0.85,-0.1,0.84,0.03,0.78,0.55,0.93,0.47,2.3,1.79,1.73
