,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.41,73.32,73.34,73.34,73.84,74.41,74.61,74.61
DIIs,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06
Public,26.52,26.62,26.6,26.6,26.1,25.54,25.35,25.35
No. of Shareholders,2456.0,2527.0,2481.0,2460.0,2393.0,2339.0,2650.0,2853.0
