,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,41.37,42.32,69.84,100.6,67.71,61.74,53.52,63.13,61.0,22.82,40.47,50.31,35.26
Expenses,33.56,39.25,64.99,88.33,60.34,57.23,51.63,58.41,57.44,21.49,43.02,48.87,35.1
Operating Profit,7.81,3.07,4.85,12.27,7.37,4.51,1.89,4.72,3.56,1.33,-2.55,1.44,0.16
OPM %,18.88,7.25,6.94,12.2,10.88,7.3,3.53,7.48,5.84,5.83,-6.3,2.86,0.45
Other Income,1.34,0.81,3.9,2.07,2.54,2.62,2.62,2.22,2.77,3.42,8.02,3.69,5.06
Interest,0.64,0.61,0.93,0.88,0.56,0.95,1.13,1.06,1.18,1.05,0.6,0.97,0.97
Depreciation,1.83,2.03,2.76,2.08,2.1,2.56,4.05,2.87,2.86,2.85,2.83,2.65,2.7
Profit before tax,6.68,1.24,5.06,11.38,7.25,3.62,-0.67,3.01,2.29,0.85,2.04,1.51,1.55
Tax %,19.16,16.13,52.96,26.45,23.03,30.11,17.91,21.59,24.89,10.59,19.12,-76.16,5.16
Net Profit,5.39,1.05,2.39,8.37,5.58,2.52,-0.55,2.36,1.73,0.78,1.65,2.66,1.47
EPS in Rs,7.81,1.52,3.46,12.13,8.09,3.65,-0.8,3.42,2.51,1.13,2.39,3.86,2.13
