,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,3,3,3,7,7
Reserves,314,314,314,337,348,364,414,418
Borrowings,39,44,38,42,50,73,56,54
Other Liabilities,53,66,78,42,74,71,41,54
Total Liabilities,407,425,431,423,475,511,518,533
Fixed Assets,27,28,36,88,89,115,104,112
CWIP,4,9,47,0,24,6,12,0
Investments,57,77,116,146,95,101,104,107
Other Assets,319,311,232,189,267,289,299,314
Total Assets,407,425,431,423,475,511,518,533
