,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48
Public,32.52,32.52,32.52,32.52,32.52,32.52,32.52,32.52,32.51,32.52,32.52,32.51
No. of Shareholders,653.0,666.0,743.0,763.0,873.0,1138.0,1140.0,1277.0,1447.0,1348.0,1458.0,1497.0
