,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-0.62,0.08,1.16,1.3,1.24,1.69,1.35,1.42
Cash from Investing Activity,,-4.65,-0.11,0.37,-0.15,-0.16,-0.06,-1.84,-0.34
Cash from Financing Activity,,5.33,-0.01,-1.5,-1.2,-1.07,-1.37,0.31,-0.85
Net Cash Flow,,0.06,-0.04,0.04,-0.06,0.01,0.25,-0.17,0.23
