,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.65,3.78,2.77,4.54,3.36,2.6,2.7,2.46,2.56,2.22,2.75,2.42,2.87
Expenses,3.75,2.69,1.93,3.03,2.5,1.96,2.0,1.89,1.93,1.73,1.83,1.89,1.97
Operating Profit,0.9,1.09,0.84,1.51,0.86,0.64,0.7,0.57,0.63,0.49,0.92,0.53,0.9
OPM %,19.35,28.84,30.32,33.26,25.6,24.62,25.93,23.17,24.61,22.07,33.45,21.9,31.36
Other Income,0.0,0.05,0.08,0.01,0.05,0.05,0.03,0.02,0.03,0.01,0.16,0.02,0.02
Interest,0.13,0.08,0.11,0.13,0.11,0.13,0.14,0.16,0.16,0.14,0.14,0.14,0.14
Depreciation,0.18,0.19,0.18,0.13,0.14,0.14,0.14,0.11,0.1,0.08,0.04,0.03,0.03
Profit before tax,0.59,0.87,0.63,1.26,0.66,0.42,0.45,0.32,0.4,0.28,0.9,0.38,0.75
Tax %,0.0,1.15,6.35,21.43,6.06,4.76,20.0,6.25,10.0,17.86,14.44,13.16,10.67
Net Profit,0.58,0.87,0.59,1.0,0.62,0.4,0.37,0.3,0.36,0.23,0.77,0.33,0.66
EPS in Rs,0.67,0.88,0.52,1.03,0.54,0.36,0.35,0.3,0.36,0.23,0.77,0.33,0.66
