,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.14,0.11,-0.6900000000000001,-2.22
Cash from Investing Activity,-0.03,-0.12,-0.41,-0.35
Cash from Financing Activity,-0.16,0.06,1.09,2.61
Net Cash Flow,-0.06,0.05,-0.01,0.04
