,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,76,76,76,76,76,76,76,76,76,76,76,76,76
Reserves,645,695,730,766,707,800,908,764,829,818,883,970,962
Borrowings,226,173,337,378,791,762,690,807,747,678,541,561,893
Other Liabilities,544,558,730,846,1198,1225,988,1980,2078,2329,2470,2612,2598
Total Liabilities,1491,1501,1873,2066,2771,2862,2662,3627,3730,3901,3970,4220,4530
Fixed Assets,55,133,112,119,135,127,118,104,294,286,286,290,331
CWIP,1,5,15,11,2,2,0,0,1,0,0,10,0
Investments,73,8,15,6,3,4,0,3,1,18,61,46,48
Other Assets,1362,1356,1730,1930,2632,2728,2544,3520,3434,3598,3623,3874,4151
Total Assets,1491,1501,1873,2066,2771,2862,2662,3627,3730,3901,3970,4220,4530
