,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,65.0,190.0,296.0,197.0,304.0,240.0,376.0,200.0,123.0,368.0,797.0,571.0,198.0
Expenses,74.0,145.0,257.0,135.0,251.0,210.0,338.0,153.0,129.0,394.0,624.0,481.0,209.0
Operating Profit,-10.0,46.0,39.0,62.0,53.0,30.0,38.0,47.0,-6.0,-26.0,173.0,90.0,-11.0
OPM %,-15.0,24.0,13.0,32.0,17.0,13.0,10.0,23.0,-5.0,-7.0,22.0,16.0,-6.0
Other Income,3.0,4.0,6.0,4.0,6.0,-3.0,7.0,4.0,14.0,6.0,7.0,7.0,7.0
Interest,19.0,18.0,14.0,18.0,12.0,12.0,9.0,8.0,11.0,14.0,6.0,37.0,9.0
Depreciation,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Profit before tax,-29.0,29.0,28.0,46.0,44.0,13.0,34.0,40.0,-6.0,-37.0,172.0,58.0,-17.0
Tax %,21.0,14.0,23.0,33.0,53.0,45.0,20.0,34.0,-11.0,24.0,29.0,17.0,-55.0
Net Profit,-23.0,25.0,21.0,31.0,20.0,7.0,27.0,26.0,-7.0,-28.0,121.0,48.0,-26.0
EPS in Rs,-2.88,2.96,2.74,3.88,2.33,0.71,3.53,2.79,-1.16,-3.54,15.45,6.05,-3.33
