,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,21.35,21.35
Reserves,0.54,0.8,0.03,11.7,11.69
Borrowings,6.42,6.46,0.11,0.47,0.02
Other Liabilities,1.48,4.39,0.04,2.73,1.84
Total Liabilities,8.45,11.66,0.19,36.25,34.9
Fixed Assets,1.53,1.34,0.0,2.67,2.65
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,12.02,8.43
Other Assets,6.92,10.32,0.19,21.56,23.82
Total Assets,8.45,11.66,0.19,36.25,34.9
