,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.95,0.93,0,-17.81
Cash from Investing Activity,-0.01,-0.01,0,-12.24
Cash from Financing Activity,-0.84,-0.44,0,30.16
Net Cash Flow,0.11,0.47,0,0.11
