,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0.11,0.88,0.06,-4.6,1.27,-1.55,0.03,-0.01,0.47
Cash from Investing Activity,,-0.06,0.28,0.1,-1.72,-2.51,-0.03,0.01,0.0,-0.66
Cash from Financing Activity,,-0.1,0.0,1.8,3.28,1.16,1.54,0.0,0.0,0.16
Net Cash Flow,,-0.05,1.16,1.96,-3.04,-0.08,-0.04,0.04,-0.01,-0.03
