,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.0,63.97,68.07,72.9,74.81,74.81,74.81,74.81
DIIs,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0
Public,41.0,36.03,31.92,27.09,25.19,25.19,25.19,25.19
No. of Shareholders,11929.0,11763.0,11721.0,11732.0,11698.0,11861.0,11968.0,11957.0
