,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,71,71,71,71,71,71,71,71,71,79,86,86,86.0
Reserves,5,22,59,66,71,105,108,108,115,157,207,193,173.0
Preference Capital,8,8,8,8,8,0,0,0,0,0,0,0,
Borrowings,398,390,351,324,286,270,293,288,312,232,328,256,284.0
Other Liabilities,63,96,125,104,100,85,101,121,97,115,156,102,90.0
Total Liabilities,536,579,606,564,528,530,573,588,594,583,777,637,633.0
Fixed Assets,297,282,275,256,243,230,251,238,224,217,269,262,280.0
CWIP,0,6,2,2,1,18,4,2,1,2,3,4,0.0
Investments,8,8,8,8,8,29,29,34,34,34,33,36,36.0
Other Assets,231,283,322,299,276,253,290,314,337,331,472,335,318.0
Total Assets,536,579,606,564,528,530,573,588,594,583,777,637,633.0
