,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,194.0,217.0,239.0,218.0,246.0,293.0,328.0,275.0,235.0,218.0,225.0,225.0,229.0
Expenses,167.0,185.0,205.0,193.0,220.0,260.0,298.0,258.0,225.0,223.0,225.0,223.0,231.0
Operating Profit,27.0,32.0,33.0,25.0,26.0,33.0,30.0,16.0,11.0,-5.0,0.0,1.0,-2.0
OPM %,14.0,15.0,14.0,11.0,10.0,11.0,9.0,6.0,5.0,-2.0,0.0,0.0,-1.0
Other Income,0.0,0.0,1.0,0.0,8.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
Interest,8.0,6.0,5.0,5.0,5.0,7.0,8.0,7.0,6.0,5.0,4.0,8.0,8.0
Depreciation,7.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Profit before tax,13.0,20.0,24.0,14.0,22.0,21.0,17.0,3.0,-1.0,-17.0,-11.0,-13.0,-16.0
Tax %,36.0,36.0,36.0,36.0,31.0,36.0,38.0,33.0,31.0,39.0,51.0,33.0,32.0
Net Profit,8.0,13.0,15.0,9.0,15.0,13.0,11.0,2.0,-1.0,-10.0,-5.0,-9.0,-11.0
EPS in Rs,1.17,1.79,1.93,1.15,1.79,1.56,1.24,0.25,-0.12,-1.19,-0.61,-1.03,-1.27
