,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,112.77,153.41,76.78,99.75,144.52,167.15,156.86,84.55,65.35,63.13,58.59,84.58,97.72
Expenses,104.48,142.57,72.27,88.29,138.3,158.59,155.22,84.47,70.38,60.11,57.33,82.3,93.65
Operating Profit,8.29,10.84,4.51,11.46,6.22,8.56,1.64,0.08,-5.03,3.02,1.26,2.28,4.07
OPM %,7.35,7.07,5.87,11.49,4.3,5.12,1.05,0.09,-7.7,4.78,2.15,2.7,4.16
Other Income,0.54,1.07,0.1,0.22,0.08,0.18,1.0,0.41,0.17,0.2,0.92,0.71,0.4
Interest,1.26,1.26,2.51,1.36,0.78,1.42,0.42,1.45,2.13,1.08,1.32,1.32,2.12
Depreciation,0.67,0.57,0.41,0.53,0.51,0.53,0.47,0.6,0.61,0.61,0.61,0.62,0.67
Profit before tax,6.9,10.08,1.69,9.79,5.01,6.79,1.75,-1.56,-7.6,1.53,0.25,1.05,1.68
Tax %,7.1,-1.79,44.97,12.87,26.55,28.87,45.14,-2.56,-0.53,-1.96,28.0,5.71,2.38
Net Profit,6.42,10.26,0.92,8.53,3.68,4.83,0.95,-1.6,-7.64,1.57,0.18,0.99,1.64
EPS in Rs,0.73,1.16,0.1,0.97,0.42,0.55,0.11,-0.18,-0.87,0.18,0.02,0.11,0.19
