,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,126.0,190.0,168.0,116.0,199.0,237.0,198.0,198.0,257.0,261.0,241.0,226.0,286.0
Expenses,109.0,157.0,136.0,103.0,156.0,202.0,162.0,172.0,219.0,240.0,204.0,195.0,237.0
Operating Profit,18.0,33.0,32.0,13.0,43.0,36.0,36.0,26.0,38.0,21.0,37.0,31.0,49.0
OPM %,14.0,17.0,19.0,11.0,21.0,15.0,18.0,13.0,15.0,8.0,15.0,14.0,17.0
Other Income,2.0,6.0,5.0,2.0,4.0,8.0,-1.0,7.0,4.0,18.0,5.0,6.0,4.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
Depreciation,7.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,12.0,13.0,13.0
Profit before tax,13.0,30.0,29.0,8.0,39.0,36.0,28.0,26.0,35.0,33.0,28.0,21.0,38.0
Tax %,28.0,28.0,37.0,153.0,36.0,34.0,-14.0,24.0,24.0,23.0,21.0,29.0,25.0
Net Profit,9.0,22.0,18.0,-4.0,25.0,24.0,32.0,20.0,27.0,25.0,22.0,15.0,28.0
EPS in Rs,0.8,1.91,1.57,-0.36,2.2,2.1,2.84,1.73,2.34,2.2,1.96,1.34,2.47
