,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.46,70.44,70.28,70.2
FIIs,2.07,2.71,2.14,0.71
DIIs,0.27,0.06,0.19,1.32
Public,27.2,26.8,27.39,27.77
No. of Shareholders,63554.0,72907.0,74371.0,75355.0
