,2012-06-01,2013-06-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16.0,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5
Reserves,67.34,69.58,69.07,70.11,68.97,68.68,68.35,67.55,67.0,66.53,142.23,134.92,134.83
Borrowings,18.12,6.86,6.7,5.43,18.66,15.28,36.65,37.04,37.52,55.12,54.04,55.64,55.72
Other Liabilities,71.87,81.69,76.79,77.5,68.22,62.11,37.14,35.78,35.08,17.33,31.44,30.1,30.1
Total Liabilities,173.33,176.63,171.06,171.54,174.35,164.57,160.64,158.87,158.1,157.48,246.21,239.16,239.15
Fixed Assets,98.61,100.0,94.49,97.15,97.17,97.15,97.16,97.16,97.17,97.12,237.24,237.24,237.24
CWIP,13.55,15.2,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,0.0,0.0,0.0
Investments,9.77,6.07,9.77,9.77,9.77,7.57,7.57,5.77,5.77,5.77,0.58,0.42,0.42
Other Assets,51.4,55.36,43.25,41.07,43.86,36.3,32.36,32.39,31.61,31.04,8.39,1.5,1.49
Total Assets,173.33,176.63,171.06,171.54,174.35,164.57,160.64,158.87,158.1,157.48,246.21,239.16,239.15
