,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.15,-8.37,-1.55,-5.88,10.09,-1.54,3.2,-1.41,1.5,-2.6,4.95,7.72
Cash from Investing Activity,-0.34,-0.05,-0.14,-0.01,-0.02,-0.07,0.0,-0.02,-0.01,-0.33,-0.6900000000000001,-1.1
Cash from Financing Activity,0.0,8.35,1.76,5.82,-9.71,1.32,-2.89,1.76,-2.15,2.93,-2.62,-8.26
Net Cash Flow,-1.49,-0.07,0.07,-0.08,0.36,-0.29,0.31,0.33,-0.65,0.0,1.64,-1.63
