,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2015-12-01,2016-12-01,2017-12-01,2018-12-01,2019-12-01,2020-12-01,2021-12-01,2022-12-01
Debtor Days,44,44,23,28,35,36,34,34,34,43,36,36
Inventory Days,120,110,126,98,152,142,128,123,103,131,148,93
Days Payable,98,87,93,149,296,260,204,169,144,190,212,163
Cash Conversion Cycle,66,67,56,-24,-109,-82,-42,-12,-7,-16,-28,-35
Working Capital Days,25,34,16,-3,-45,-18,-10,2,-1,-1,-9,0
ROCE %,7,-4,0,10,10,8,12,14,11,4,11,15
