,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,0.0,24.05,24.05,24.05,24.05,24.05,24.05,24.04
Public,100.0,75.95,75.95,75.95,75.95,75.95,75.96,75.96
No. of Shareholders,137.0,268.0,258.0,222.0,222.0,259.0,252.0,244.0
