,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,57.48,57.48,57.48,57.48,57.48,57.48,57.48,57.48
FIIs,0.03,0.04,0.02,0.0,0.1,0.71,3.1,4.58
DIIs,5.87,5.25,6.06,5.87,5.97,4.3,5.61,5.33
Public,36.62,37.23,36.43,36.65,36.45,37.51,33.81,32.58
No. of Shareholders,70693.0,88855.0,97427.0,99876.0,129546.0,273530.0,239541.0,218930.0
