,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,14.2,14.2,14.2,14.2,14.2,14.83,15.46,15.54
DIIs,9.8,9.8,9.8,9.8,9.8,9.8,9.81,9.81
Public,76.0,75.99,75.99,75.99,75.99,75.36,74.75,74.66
No. of Shareholders,1279.0,1278.0,1276.0,1272.0,1276.0,1280.0,1291.0,1286.0
