,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,58.29,76.37,65.63,85.18,88.98,77.58,161.37,57.81,89.96,61.05,109.69,
Inventory Days,63.16,54.13,75.49,113.34,55.67,45.08,88.78,67.66,60.72,92.28,8.44,
Days Payable,66.05,74.99,113.91,75.41,73.63,69.81,140.3,63.68,0.0,86.81,50.64,
Cash Conversion Cycle,55.39,55.51,27.21,123.11,71.02,52.84,109.85,61.79,150.69,66.52,67.49,
Working Capital Days,62.17,58.86,31.0,125.3,64.58,61.95,129.67,69.57,153.58,66.19,58.63,
ROCE %,-31.84,-0.24,-1.16,-24.49,-21.82,-19.69,3.72,16.93,-17.98,-26.04,-10.48,-8.70
