,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,35.72,145.26,309.70,44.37,76.02,28.38,23.39,163.94,289.03,300.44,120.8
Inventory Days,,,,,743.1,,,1823.41,3335.53,,1879.93
Days Payable,,,,,41.77,,,138.27,239.21,,151.46
Cash Conversion Cycle,35.72,145.26,309.70,44.37,777.35,28.38,23.39,1849.08,3385.35,300.44,1849.27
Working Capital Days,1955.47,842.56,1250.38,1754.29,379.27,1046.14,813.63,751.22,1779.15,2474.86,789.27
ROCE %,,8.24,4.23,5.02,4.51,2.75,4.60,3.23,-0.06,0.70,3.88
