,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,149,149,149,149,149,149,149,149,149,149,149,149,149.0
Reserves,3644,1877,1573,1506,2212,3165,3707,3161,1043,1276,2641,6132,7469.0
Preference Capital,0,0,0,0,0,0,500,547,573,606,500,500,
Borrowings,3672,5905,5600,5399,4567,5501,3991,6121,8126,8561,8738,3760,3423.0
Other Liabilities,7502,6189,6644,3929,3430,2681,6351,4525,3351,4093,5798,5845,6940.0
Total Liabilities,14967,14121,13966,10983,10358,11496,14198,13955,12669,14078,17327,15885,17981.0
Fixed Assets,3716,4568,4292,4077,4119,3883,5914,6977,7034,7142,6967,7637,7726.0
CWIP,1012,173,344,782,1679,2763,1410,1199,1598,1550,1210,331,131.0
Investments,24,24,25,25,12,12,12,12,12,12,12,12,12.0
Other Assets,10215,9355,9305,6098,4547,4838,6863,5767,4025,5374,9139,7905,10112.0
Total Assets,14967,14121,13966,10983,10358,11496,14198,13955,12669,14078,17327,15885,17981.0
