,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,34.76,34.76,16.59,0.00,38.42,270.81,595.53,1085.14,635.17
Inventory Days,,,,,,,,,,
Days Payable,,,,,,,,,,
Cash Conversion Cycle,,34.76,34.76,16.59,0.00,38.42,270.81,595.53,1085.14,635.17
Working Capital Days,,-451.90,-399.76,265.45,1003.75,2478.16,2778.71,2497.37,2772.03,629.80
ROCE %,,-15.53,-7.12,-6.45,-7.04,0.59,-5.25,2.51,10.21,35.49
