,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56
DIIs,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Public,87.4,87.4,87.4,87.4,87.4,87.4,87.39,87.4
No. of Shareholders,787.0,795.0,791.0,816.0,812.0,830.0,927.0,1156.0
