,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,21.55,18.62,22.61,22.64,23.42,23.75,28.53,28.87,34.73,40.71,42.56,36.68,40.07
Expenses,17.77,16.59,17.14,17.14,18.38,21.23,21.71,23.9,24.59,27.53,28.58,27.68,27.69
Operating Profit,3.78,2.03,5.47,5.5,5.04,2.52,6.82,4.97,10.14,13.18,13.98,9.0,12.38
OPM %,17.54,10.9,24.19,24.29,21.52,10.61,23.9,17.22,29.2,32.38,32.85,24.54,30.9
Other Income,1.87,0.42,1.66,0.16,1.19,0.87,0.63,0.49,0.32,0.4,0.71,1.06,0.43
Interest,0.1,0.09,0.16,0.1,0.09,0.08,0.1,0.13,0.14,0.13,0.27,0.18,0.23
Depreciation,1.2,1.14,1.19,1.18,1.13,1.04,1.04,1.14,1.2,1.19,1.17,1.43,1.62
Profit before tax,4.35,1.22,5.78,4.38,5.01,2.27,6.31,4.19,9.12,12.26,13.25,8.45,10.96
Tax %,25.29,15.57,36.85,25.57,27.15,26.87,25.36,26.25,24.89,24.96,23.7,25.68,25.82
Net Profit,3.25,1.03,3.67,3.26,3.66,1.67,4.71,3.1,6.85,9.21,10.11,6.28,8.13
EPS in Rs,1.16,0.37,1.31,1.16,1.3,0.59,1.67,1.1,2.43,3.26,3.58,2.21,2.86
