,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,22.15,23.1,28.44,19.96,23.36,23.82,28.6,23.81,27.28,28.2,29.01,25.1,28.05
Expenses,19.45,20.47,25.87,17.31,20.79,20.91,24.78,19.55,23.05,22.65,24.45,20.85,23.56
Operating Profit,2.7,2.63,2.57,2.65,2.57,2.91,3.82,4.26,4.23,5.55,4.56,4.25,4.49
OPM %,12.19,11.39,9.04,13.28,11.0,12.22,13.36,17.89,15.51,19.68,15.72,16.93,16.01
Other Income,0.03,0.02,0.24,0.02,0.02,0.14,0.1,0.03,0.09,0.14,0.36,0.05,0.07
Interest,0.71,0.37,0.4,0.56,0.47,0.83,1.15,1.25,1.24,1.56,1.56,1.36,1.3
Depreciation,1.99,2.15,2.22,2.06,2.06,2.07,2.57,2.92,2.94,3.72,2.77,2.77,2.83
Profit before tax,0.03,0.13,0.19,0.05,0.06,0.15,0.2,0.12,0.14,0.41,0.59,0.17,0.43
Tax %,-366.67,-23.08,89.47,-180.0,-333.33,-80.0,-35.0,-41.67,-114.29,-31.71,42.37,-0.0,-0.0
Net Profit,0.14,0.17,0.02,0.14,0.25,0.26,0.27,0.16,0.29,0.54,0.35,0.17,0.42
EPS in Rs,0.46,0.56,0.07,0.46,0.82,0.85,0.88,0.52,0.95,1.77,1.15,0.56,1.37
