,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,82.93,112.62,72.85,98.2,130.33
Inventory Days,135.78,203.0,175.17,188.77,135.73
Days Payable,132.35,174.46,96.7,93.05,57.05
Cash Conversion Cycle,86.36,141.16,151.32,193.91,209.01
Working Capital Days,139.45,180.16,135.78,167.99,188.45
ROCE %,,19.4,24.88,13.77,13.69
