,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,20.87,15.46,27.15,19.57,41.7,46.4,55.46,59.64,49.85,24.89,30.55,24.4,27.74
Expenses,25.83,27.02,24.63,19.98,38.42,42.66,47.92,57.92,66.53,24.59,28.36,25.48,34.27
Operating Profit,-4.96,-11.56,2.52,-0.41,3.28,3.74,7.54,1.72,-16.68,0.3,2.19,-1.08,-6.53
OPM %,-23.77,-74.77,9.28,-2.1,7.87,8.06,13.6,2.88,-33.46,1.21,7.17,-4.43,-23.54
Other Income,0.52,4.6,5.43,0.46,-0.21,-0.18,8.73,-1.09,4.81,0.62,-0.31,0.11,0.39
Interest,0.66,1.04,0.9,0.85,4.36,0.8,0.98,0.02,1.46,1.02,0.98,0.72,0.73
Depreciation,0.67,0.67,0.81,1.02,0.45,0.59,0.6,0.6,0.62,0.59,0.64,0.67,0.67
Profit before tax,-5.77,-8.67,6.24,-1.82,-1.74,2.17,14.69,0.01,-13.95,-0.69,0.26,-2.36,-7.54
Tax %,0.0,0.0,0.0,0.0,-94.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-5.77,-8.67,6.24,-1.82,-3.39,2.16,14.69,0.01,-13.96,-0.69,0.26,-2.36,-7.54
EPS in Rs,-0.44,-0.61,0.44,-0.13,-0.24,0.15,1.03,0.0,-0.98,-0.05,0.02,-0.17,-0.53
