,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.73,50.7,50.66,50.63,50.55,50.55,50.55,50.55
FIIs,14.85,17.05,15.75,14.71,17.96,17.17,19.44,19.66
DIIs,12.82,12.63,12.37,13.38,11.23,7.94,14.22,13.84
Public,21.6,19.62,21.22,21.28,20.26,24.35,15.79,15.94
No. of Shareholders,80074.0,79171.0,134887.0,183396.0,291266.0,329940.0,260207.0,284892.0
