,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13,13,13,14,14,14,14,14,14,13,13,13,13
Reserves,1000,1076,1108,1421,1373,1436,1475,1242,1242,1221,1379,1594,1681
Borrowings,838,999,1098,751,622,911,1230,875,995,898,1163,732,802
Other Liabilities,410,458,485,495,644,726,756,707,616,725,724,781,787
Total Liabilities,2261,2547,2705,2682,2654,3088,3475,2838,2868,2856,3279,3120,3282
Fixed Assets,1062,1383,1487,1560,1514,1523,1681,1842,1820,1831,1529,1862,1971
CWIP,333,62,119,34,63,152,209,117,33,31,304,142,48
Investments,186,197,133,144,33,140,35,20,12,11,21,11,11
Other Assets,679,905,966,944,1045,1273,1550,859,1004,983,1426,1105,1252
Total Assets,2261,2547,2705,2682,2654,3088,3475,2838,2868,2856,3279,3120,3282
