,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,147,146,123,134,146,147,153,186,202,170,175,187,196
Borrowings,4,68,34,25,0,0,0,0,0,0,0,0,1
Other Liabilities,268,321,239,190,133,128,257,397,243,283,160,658,703
Total Liabilities,423,540,401,353,284,280,415,588,451,458,340,851,905
Fixed Assets,33,62,61,71,68,63,60,60,58,54,51,50,52
CWIP,15,6,6,1,1,0,2,1,1,0,1,2,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,375,471,334,282,214,217,353,528,392,404,289,799,853
Total Assets,423,540,401,353,284,280,415,588,451,458,340,851,905
