,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,17.43,105.03,61.82,97.3,92.11,130.11,63.26,37.45,42.7,210.96,192.59,221.16,191.56
Expenses,27.3,103.63,69.48,98.1,88.11,124.1,63.0,44.58,47.23,203.31,181.94,213.97,185.4
Operating Profit,-9.87,1.4,-7.66,-0.8,4.0,6.01,0.26,-7.13,-4.53,7.65,10.65,7.19,6.16
OPM %,-56.63,1.33,-12.39,-0.82,4.34,4.62,0.41,-19.04,-10.61,3.63,5.53,3.25,3.22
Other Income,0.29,0.46,0.38,1.21,0.32,1.39,3.54,4.08,3.64,4.81,4.08,0.68,2.95
Interest,0.58,-0.73,0.15,0.36,1.04,0.3,5.14,1.14,0.92,0.04,-0.17,0.74,0.48
Depreciation,1.27,1.26,1.21,1.19,1.2,1.14,1.13,1.11,1.13,1.13,1.78,1.34,1.25
Profit before tax,-11.43,1.33,-8.64,-1.14,2.08,5.96,-2.47,-5.3,-2.94,11.29,13.12,5.79,7.38
Tax %,0.61,-1.5,-3.7,8.77,-5.29,0.17,0.81,-0.94,0.0,-0.89,25.38,25.04,5.42
Net Profit,-11.36,1.35,-8.96,-1.05,2.2,5.94,-2.45,-5.35,-2.95,11.38,9.79,4.34,6.98
EPS in Rs,-23.01,2.73,-18.15,-2.13,4.46,12.03,-4.96,-10.83,-5.97,23.05,19.83,8.79,14.14
