,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2.28,2.28,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.01
Reserves,-0.22,-0.18,0.56,0.61,0.62,0.6900000000000001,0.72,0.72,0.7000000000000001,0.65,-0.46,-1.49,-1.63
Borrowings,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.38,0.41
Other Liabilities,0.03,0.01,0.03,0.06,0.04,0.04,0.12,0.11,0.14,0.11,0.17,0.22,0.22
Total Liabilities,2.11,2.11,3.59,3.67,3.66,3.73,3.84,3.83,3.84,3.76,2.97,2.11,2.0
Fixed Assets,0.63,0.61,0.59,0.5700000000000001,0.54,0.16,0.14,0.12,0.1,0.08,0.06,0.52,0.51
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.01,0.0,0.16,0.12,0.05,0.96,0.93,0.41,0.0,0.0,0.75,0.15,0.15
Other Assets,1.47,1.5,2.84,2.98,3.07,2.61,2.77,3.3,3.74,3.68,2.16,1.44,1.34
Total Assets,2.11,2.11,3.59,3.67,3.66,3.73,3.84,3.83,3.84,3.76,2.97,2.11,2.0
