,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,22.0,39,30,34,23,21,23,18,17
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,22.0,39,30,34,23,21,23,18,17
Working Capital Days,1412.0,1274,21,70,99,122,135,21,57
ROCE %,,7,9,12,13,12,16,16,18
