,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.97,74.97,74.97,74.97,74.97,74.97,74.97,74.98,74.98,74.98,74.98,74.98
FIIs,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.52,0.52,0.52,0.5
DIIs,6.68,6.68,6.64,4.42,4.42,4.29,4.29,4.29,4.29,4.29,4.29,4.32
Public,17.84,17.84,17.89,20.11,20.11,20.24,20.24,20.21,20.21,20.22,20.21,20.2
No. of Shareholders,4205.0,5464.0,6540.0,14983.0,13931.0,14114.0,12936.0,12772.0,12911.0,13264.0,13239.0,13072.0
