,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01
Sales,19.34,6.0,7.47,12.11,10.13,4.76,10.28,15.8,12.63,6.01,12.91,9.58,2.43
Expenses,27.15,6.85,9.85,14.36,11.32,7.61,10.98,14.5,10.4,9.48,13.4,18.54,6.77
Operating Profit,-7.81,-0.85,-2.38,-2.25,-1.19,-2.85,-0.7,1.3,2.23,-3.47,-0.49,-8.96,-4.34
OPM %,-40.38,-14.17,-31.86,-18.58,-11.75,-59.87,-6.81,8.23,17.66,-57.74,-3.8,-93.53,-178.6
Other Income,0.53,0.34,0.0,0.04,0.03,0.03,0.03,0.05,0.14,0.03,0.04,0.02,4.62
Interest,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,3.81,3.74,3.72,3.72,3.75,3.73,3.74,3.73,3.66,3.72,3.71,3.15,3.29
Profit before tax,-11.11,-4.25,-6.1,-5.99,-4.91,-6.55,-4.41,-2.38,-1.29,-7.16,-4.16,-12.09,-3.01
Tax %,-3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-11.55,-4.25,-6.1,-5.99,-4.91,-6.55,-4.41,-2.38,-1.29,-7.16,-4.16,-12.09,-3.01
EPS in Rs,-1.63,-0.6,-0.86,-0.85,-0.69,-0.93,-0.62,-0.34,-0.18,-1.01,-0.59,-1.71,-0.43
