,2012-03-01,2013-09-01,2014-09-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-23,108,-8,7,4,-1,1,1,0,0,0,0
Cash from Investing Activity,1,-32,6,-3,1,-1,0,0,0,0,0,0
Cash from Financing Activity,-7,-106,-2,-7,-2,-2,0,-1,0,0,0,0
Net Cash Flow,-29,-30,-3,-2,3,-4,0,-1,0,0,0,0
