,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3,0,3,11
Cash from Investing Activity,-3,0,-2,-9
Cash from Financing Activity,-1,2,-1,-2
Net Cash Flow,-1,2,-1,0
