,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.49,-4.34,0.04,-0.33,-8.78
Cash from Investing Activity,0.19,-0.04,0.09,-0.01,-0.01
Cash from Financing Activity,0.29,4.89,0.0,0.42,8.81
Net Cash Flow,0.0,0.51,0.13,0.08,0.01
