,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,42.0,222.31,9.82,5.05
Inventory Days,635.27,112.15,583.84,286.87,287.96
Days Payable,197.82,10.07,437.68,146.79,16.68
Cash Conversion Cycle,437.44,144.08,368.47,149.9,276.33
Working Capital Days,439.35,145.0,379.19,153.92,269.87
ROCE %,,-0.0,0.41,0.39,0.72
