,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,12,12,12,12,12,12,12,12,12,12
Reserves,381,388,379,368,358,346,354,354,315,260,219,103,70
Borrowings,152,142,142,299,379,457,665,652,641,633,603,266,234
Other Liabilities,703,656,678,658,709,688,687,851,935,984,1011,1061,1067
Total Liabilities,1247,1198,1211,1337,1458,1503,1717,1869,1903,1889,1845,1442,1383
Fixed Assets,27,27,29,28,71,96,100,82,70,67,59,48,47
CWIP,11,18,23,44,28,10,11,11,12,12,12,12,12
Investments,6,10,12,13,13,3,7,7,7,7,6,6,6
Other Assets,1202,1144,1147,1252,1345,1394,1599,1770,1814,1804,1768,1375,1318
Total Assets,1247,1198,1211,1337,1458,1503,1717,1869,1903,1889,1845,1442,1383
