,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,44,17,12,24,17
Inventory Days,13667.0,148,120,50,44,32
Days Payable,2028.0,23,63,38,12,22
Cash Conversion Cycle,,170,73,24,55,26
Working Capital Days,,139,59,30,58,50
ROCE %,,-1,-3,22,27,32
